loss,psnr_metric,val_loss,val_psnr_metric
0.006392777897417545,25.529176712036133,0.005191931501030922,26.530338287353516
0.006272545084357262,25.732444763183594,0.005134462844580412,26.655681610107422
0.006227067206054926,25.813711166381836,0.005090402904897928,26.751646041870117
0.006172815803438425,25.88445281982422,0.005041813477873802,26.857040405273438
0.006140576209872961,25.96245765686035,0.005011075176298618,26.928007125854492
0.006092508789151907,26.006534576416016,0.004977998789399862,26.98769187927246
0.006059742067009211,26.064247131347656,0.004957381170243025,26.992618560791016
0.006042026448994875,26.116065979003906,0.004926774650812149,27.104047775268555
0.006005831528455019,26.162893295288086,0.004907602444291115,27.13273048400879
0.005983925890177488,26.18561363220215,0.004900078754872084,27.10094451904297
0.005962608847767115,26.22966766357422,0.004882286302745342,27.14635467529297
0.005927617661654949,26.284456253051758,0.004876433871686459,27.123300552368164
0.005929597653448582,26.2984619140625,0.004847889766097069,27.23320960998535
0.005900421645492315,26.30898666381836,0.004852937068790197,27.17032241821289
0.005880155600607395,26.352266311645508,0.004830756690353155,27.268152236938477
0.005867797415703535,26.396059036254883,0.004822974558919668,27.299522399902344
0.005856508854776621,26.398496627807617,0.004829783458262682,27.223737716674805
0.005846471060067415,26.385398864746094,0.004813818726688623,27.280282974243164
0.005834429524838924,26.445964813232422,0.0048104203306138515,27.264169692993164
0.005841017235070467,26.44182586669922,0.004821453709155321,27.192182540893555
0.005806977394968271,26.479066848754883,0.004799347370862961,27.315383911132812
0.005789241287857294,26.500085830688477,0.00478316517546773,27.401607513427734
0.005788751412183046,26.5217342376709,0.00478379987180233,27.39729881286621
0.005784802604466677,26.513673782348633,0.0047762454487383366,27.41975975036621
0.0057815732434391975,26.50929069519043,0.004775019362568855,27.3764591217041
0.005787037778645754,26.519065856933594,0.004779682494699955,27.35131072998047
0.0057641142047941685,26.54304313659668,0.0047692121006548405,27.3896484375
0.00576860923320055,26.544750213623047,0.004766975529491901,27.41853904724121
0.005758015904575586,26.522192001342773,0.004766522441059351,27.383726119995117
0.005753370933234692,26.596214294433594,0.004759267438203096,27.446311950683594
0.005743264686316252,26.606618881225586,0.004753375891596079,27.480592727661133
0.005735155660659075,26.58906364440918,0.004757971502840519,27.437576293945312
0.00572299025952816,26.621610641479492,0.004747667815536261,27.48660659790039
0.005721520632505417,26.635019302368164,0.004750845022499561,27.46612548828125
0.005714843515306711,26.626123428344727,0.004753582179546356,27.438589096069336
0.005723636131733656,26.621479034423828,0.004762520547956228,27.369421005249023
0.005709116812795401,26.628982543945312,0.004746052902191877,27.479455947875977
0.005697379354387522,26.667640686035156,0.004742398392409086,27.510761260986328
0.00569405872374773,26.69230079650879,0.004763975739479065,27.308795928955078
0.005698665045201778,26.663700103759766,0.004738426301628351,27.476781845092773
0.005694936960935593,26.659711837768555,0.00473748566582799,27.453144073486328
0.005693373735994101,26.633377075195312,0.004730687011033297,27.5083065032959
0.005676823668181896,26.664262771606445,0.004730415064841509,27.529502868652344
0.005679936148226261,26.699705123901367,0.004737189970910549,27.489351272583008
0.0056777275167405605,26.68672752380371,0.004741273820400238,27.393787384033203
0.005677739158272743,26.686317443847656,0.004726815037429333,27.54328155517578
0.005660511553287506,26.72162437438965,0.004727227613329887,27.517404556274414
0.005673989187926054,26.669313430786133,0.004732083063572645,27.483551025390625
0.005662484094500542,26.716842651367188,0.004725180100649595,27.5517520904541
0.005650200881063938,26.739728927612305,0.004773810505867004,27.152740478515625
0.005658135283738375,26.707059860229492,0.004743969067931175,27.335651397705078
0.00565132824704051,26.674684524536133,0.004728156141936779,27.473285675048828
0.00565045652911067,26.738563537597656,0.004722787998616695,27.553754806518555
0.005643240641802549,26.758821487426758,0.004723959136754274,27.513765335083008
0.0056402552872896194,26.7408390045166,0.004729319363832474,27.471040725708008
0.005637213122099638,26.714765548706055,0.00473158759996295,27.408985137939453
0.005640321411192417,26.707008361816406,0.004719180520623922,27.496305465698242
0.005637072492390871,26.763469696044922,0.00471762428060174,27.52885627746582
0.005610817112028599,26.810863494873047,0.004706432577222586,27.604175567626953
0.005617660935968161,26.79609489440918,0.004715833812952042,27.56230354309082
0.005618629511445761,26.729061126708984,0.004707688000053167,27.603240966796875
0.005615738220512867,26.771968841552734,0.004710782319307327,27.59113883972168
0.005623660981655121,26.7367000579834,0.004710674285888672,27.576627731323242
0.005613583605736494,26.78547477722168,0.004712361842393875,27.548931121826172
0.005603148136287928,26.82132911682129,0.00470570707693696,27.584957122802734
0.005603038240224123,26.797399520874023,0.004703839309513569,27.600282669067383
0.005621921271085739,26.74164581298828,0.004702632315456867,27.576589584350586
0.005600949749350548,26.812650680541992,0.004703509621322155,27.620376586914062
0.005597930401563644,26.754180908203125,0.004698569420725107,27.61907196044922
0.005608233157545328,26.79574966430664,0.004704649560153484,27.550884246826172
0.0056018647737801075,26.796241760253906,0.0046971938572824,27.62354278564453
0.005592158995568752,26.8134765625,0.004696869757026434,27.57689666748047
0.0055997068993747234,26.753192901611328,0.004710579290986061,27.4552059173584
0.0055853864178061485,26.84601402282715,0.004691319074481726,27.6351318359375
0.00558566814288497,26.835311889648438,0.004694859962910414,27.596677780151367
0.005593979265540838,26.817646026611328,0.0046952953562140465,27.622650146484375
0.005592240020632744,26.797473907470703,0.0047007049433887005,27.60910415649414
0.005585304461419582,26.85071563720703,0.004692208953201771,27.63735580444336
0.0055861324071884155,26.81631088256836,0.0046891034580767155,27.6326847076416
0.005587988533079624,26.81194305419922,0.004692689049988985,27.61256217956543
0.00556900491937995,26.806711196899414,0.004712196998298168,27.42443084716797
0.005572523921728134,26.85678482055664,0.004691161680966616,27.586544036865234
0.005563977640122175,26.829429626464844,0.004699835553765297,27.550439834594727
0.005567796528339386,26.846038818359375,0.004684977233409882,27.636703491210938
0.005549304187297821,26.85370445251465,0.004687732085585594,27.64301300048828
0.005577197764068842,26.847440719604492,0.004690610803663731,27.63357162475586
0.005552304908633232,26.861204147338867,0.004681900143623352,27.65953826904297
0.005563400685787201,26.852161407470703,0.004711311776190996,27.450725555419922
0.005555624607950449,26.83830451965332,0.004688309505581856,27.617605209350586
0.0055641732178628445,26.85410499572754,0.004707736428827047,27.410547256469727
0.0055627948604524136,26.84244155883789,0.004685929976403713,27.6409969329834
0.005539566744118929,26.89202308654785,0.004684381186962128,27.601919174194336
0.0055482895113527775,26.85807991027832,0.004690595902502537,27.560924530029297
0.005545088090002537,26.882482528686523,0.0046864403411746025,27.6171875
0.005558259319514036,26.85836410522461,0.004702307283878326,27.442813873291016
0.005555413663387299,26.847633361816406,0.004684373736381531,27.63531494140625
0.005548310931771994,26.868013381958008,0.004687504842877388,27.578920364379883
0.005535802338272333,26.897987365722656,0.0046903518959879875,27.52716636657715
0.00553463539108634,26.885042190551758,0.00467986473813653,27.653226852416992
0.00554044870659709,26.882490158081055,0.004681726917624474,27.59023666381836
0.0055442252196371555,26.850088119506836,0.004682738799601793,27.617528915405273
0.005535346921533346,26.891101837158203,0.004680410027503967,27.59781265258789
0.005513207521289587,26.886219024658203,0.004684874322265387,27.569507598876953
0.005530803930014372,26.895751953125,0.004684143234044313,27.646360397338867
0.0055315676145255566,26.913833618164062,0.004676968790590763,27.66989517211914
0.005521012004464865,26.872406005859375,0.004680180456489325,27.62236785888672
0.005525762215256691,26.900489807128906,0.004674197640269995,27.669084548950195
0.0055200099013745785,26.910625457763672,0.004686577711254358,27.546350479125977
0.005527065135538578,26.901845932006836,0.004673941060900688,27.61576271057129
0.0055260928347706795,26.88640022277832,0.0046737608499825,27.680978775024414
0.005533265415579081,26.868837356567383,0.004675429780036211,27.520660400390625
0.005511450115591288,26.922945022583008,0.00467175617814064,27.653718948364258
0.005522182676941156,26.87327003479004,0.004674353636801243,27.6610107421875
0.005515200551599264,26.918821334838867,0.004686879925429821,27.526199340820312
0.005516896490007639,26.896705627441406,0.004674115683883429,27.621641159057617
0.0055175479501485825,26.918169021606445,0.004679781850427389,27.589319229125977
0.005525032989680767,26.925920486450195,0.004667246714234352,27.609439849853516
0.005524571985006332,26.8729305267334,0.004672759212553501,27.609649658203125
0.00549724418669939,26.917816162109375,0.00466403691098094,27.6308650970459
0.005499906837940216,26.955787658691406,0.004675050266087055,27.612173080444336
0.005515110678970814,26.874433517456055,0.0046699983067810535,27.653583526611328
0.00549735501408577,26.91182518005371,0.0046720183454453945,27.594589233398438
0.005492810625582933,26.939878463745117,0.004674327559769154,27.608436584472656
0.005510125309228897,26.91153335571289,0.004663925617933273,27.635732650756836
0.005495951510965824,26.93988609313965,0.004671043250709772,27.640295028686523
0.0054992446675896645,26.941492080688477,0.004662767052650452,27.60447120666504
0.005485356319695711,26.962976455688477,0.004663264378905296,27.649269104003906
0.00548927579075098,26.909101486206055,0.0046710968017578125,27.608280181884766
0.005494057200849056,26.888099670410156,0.004682539030909538,27.468780517578125
0.005489301402121782,26.93661880493164,0.004664994310587645,27.67363166809082
0.005489565897732973,26.933542251586914,0.004662198014557362,27.645492553710938
0.005485284607857466,26.935344696044922,0.0046600825153291225,27.682607650756836
0.005486808251589537,26.94512939453125,0.004655454307794571,27.646554946899414
0.005488391499966383,26.95775604248047,0.004672265145927668,27.560117721557617
0.005487977061420679,26.955846786499023,0.0046654678881168365,27.66352653503418
0.005487337708473206,26.943889617919922,0.004659405443817377,27.664505004882812
0.005479258485138416,26.94631004333496,0.004657791927456856,27.666500091552734
0.0054768528789281845,26.96261978149414,0.004665607586503029,27.649450302124023
0.005470003467053175,26.945890426635742,0.004669318441301584,27.60686492919922
0.005480010993778706,26.946264266967773,0.004660323262214661,27.567852020263672
0.005473606754094362,26.942672729492188,0.004654945805668831,27.688066482543945
0.005476032849401236,26.935558319091797,0.004658670164644718,27.659704208374023
0.005472072400152683,26.977025985717773,0.0046606422401964664,27.649559020996094
0.0054772719740867615,26.96591567993164,0.004660420585423708,27.59349250793457
0.005473023746162653,26.95464515686035,0.004659755155444145,27.67543601989746
0.005457144696265459,26.988845825195312,0.004656937904655933,27.613811492919922
0.005455521866679192,26.98174476623535,0.004659917205572128,27.679140090942383
0.005464639980345964,26.949825286865234,0.0046546729281544685,27.642358779907227
0.00546654500067234,26.9293270111084,0.00467256736010313,27.537525177001953
0.005460813641548157,27.012269973754883,0.0046540312469005585,27.65662384033203
0.005441437009721994,26.977689743041992,0.004655138123780489,27.650203704833984
0.00546762440353632,26.97475242614746,0.004661035258322954,27.62296485900879
0.005461604334414005,26.982776641845703,0.004658780060708523,27.672637939453125
0.005449997261166573,26.989837646484375,0.004654519725590944,27.675920486450195
0.005451262928545475,27.002395629882812,0.0046470388770103455,27.706348419189453
0.005459564737975597,26.984724044799805,0.004661615937948227,27.64090919494629
0.005448930896818638,26.925607681274414,0.004651031456887722,27.658727645874023
0.005451316945254803,27.008956909179688,0.004656652454286814,27.63480567932129
0.005440334789454937,26.977842330932617,0.004647539928555489,27.6543025970459
0.005452950019389391,26.980484008789062,0.004664721433073282,27.494930267333984
0.005447307135909796,26.985782623291016,0.004655914846807718,27.647232055664062
0.0054297554306685925,27.01032829284668,0.0046531022526323795,27.66227149963379
0.0054497383534908295,26.969945907592773,0.004648628644645214,27.71282386779785
0.005440383683890104,27.017906188964844,0.004660449456423521,27.54317283630371
0.005435722414404154,27.00241470336914,0.00464139087125659,27.732641220092773
0.005437964573502541,27.027002334594727,0.004643741063773632,27.700658798217773
0.005427076015621424,26.986812591552734,0.004645971581339836,27.616846084594727
0.005425584502518177,26.978124618530273,0.004639128223061562,27.702049255371094
0.005437314510345459,26.918428421020508,0.004641102161258459,27.65980339050293
0.0054280878975987434,27.02585220336914,0.0046478817239403725,27.625295639038086
0.00542186014354229,27.01166343688965,0.004646302666515112,27.72078514099121
0.005430174060165882,26.985864639282227,0.004646590445190668,27.608299255371094
0.005429379642009735,26.971202850341797,0.004646501503884792,27.642946243286133
0.005436165723949671,26.996305465698242,0.004643487744033337,27.631450653076172
0.00543343648314476,27.026630401611328,0.004637840669602156,27.669910430908203
0.005425578914582729,27.003395080566406,0.00463614659383893,27.687658309936523
0.005411987658590078,27.00452995300293,0.004644440021365881,27.659591674804688
0.00542950676754117,26.99516487121582,0.004645617213100195,27.607662200927734
0.005418066401034594,27.028833389282227,0.004634386859834194,27.729631423950195
0.005429631099104881,26.98847007751465,0.0046452721580863,27.621858596801758
0.005424531642347574,27.032411575317383,0.004653699230402708,27.53221321105957
0.005416166037321091,27.03463363647461,0.004642200656235218,27.69063949584961
0.005411672405898571,27.02940559387207,0.0046291835606098175,27.719850540161133
0.005414718296378851,27.000783920288086,0.004651261493563652,27.575029373168945
0.005407240707427263,27.0480899810791,0.004635978024452925,27.668916702270508
0.005402449518442154,27.001171112060547,0.0046398532576859,27.694713592529297
0.005408067721873522,27.02623748779297,0.004628312308341265,27.72734260559082
0.005411963444203138,27.02236557006836,0.004633388482034206,27.724348068237305
0.005409155506640673,27.02371597290039,0.004639131017029285,27.648103713989258
0.005413423758000135,27.05254364013672,0.004644032102078199,27.604909896850586
0.005399495828896761,27.01862144470215,0.004631310235708952,27.713117599487305
0.005412081256508827,27.02096939086914,0.004635513760149479,27.715524673461914
0.005383606068789959,27.078426361083984,0.004636578727513552,27.686613082885742
0.005411592777818441,26.97835350036621,0.004654501099139452,27.500276565551758
0.005397272761911154,26.98647117614746,0.004629055038094521,27.717809677124023
0.005402520764619112,27.03961181640625,0.004638328682631254,27.65298843383789
0.0053819590248167515,27.04397201538086,0.004628149792551994,27.671260833740234
0.005400980822741985,27.054462432861328,0.0046344781294465065,27.704580307006836
0.005389674101024866,27.04652976989746,0.004636962432414293,27.55680274963379
0.005396862514317036,27.0623722076416,0.004628367722034454,27.71530532836914
